Quadrant_No.,TVDSS_Driller,Platform,Completion_Date,url,Country_Code,lng,Completion_Status,Block_Suffix,Primary_Target,Block_No.,Deviated_Well,Date_TD_Reached,Drilling_Sequence_No.,lat,Water_Depth,Original_Intent,Datum_Elevation,Spud_Date,Well_Registration_No.,Datum_Type,Ground_Elevation,Wellbore_Type,Total_MD_Logger,Total_MD_Driller,Onshore/Offshore,Slot_No.
15,7764,15/21b- 41,1989-07-20,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=b&p_platform=+&p_drilling_seq_no=41&p_well_suffix=+,United Kingdom,0.040917,Abandoned,b,TA,21,0,1989-07-17,Vertical,41,58.225722,137.16,Exploration,27.432,1989-06-21,KB,,Initial,0,2368.296,Offshore,
15,6416,15/21b- 45,1992-01-18,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=b&p_platform=+&p_drilling_seq_no=45&p_well_suffix=+,United Kingdom,0.019889,Abandoned,b,TC,21,0,1992-01-06,Vertical,45,58.243806,135.9408,Exploration,24.9936,1991-11-17,KB,,Initial,0,1956.2064,Offshore,
15,0,15/21b- 47,1992-06-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=b&p_platform=+&p_drilling_seq_no=47&p_well_suffix=+,United Kingdom,0.035786,Abandoned,b,BA,21,0,1992-06-01,Vertical,47,58.315033,139.2936,Exploration,24.9936,1992-03-05,KB,,Initial,0,4089.8064,Offshore,
15,10716,15/21b- 21,1988-01-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=b&p_platform=+&p_drilling_seq_no=21&p_well_suffix=+,United Kingdom,0.124629,Suspended,b,A,21,,1988-01-03,Vertical,21,58.209128,140.208,Exploration,24.0792,1987-11-26,KB,,Initial,0,3290.6208,Offshore,
15,8321,15/21b- 37,1988-10-22,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=b&p_platform=+&p_drilling_seq_no=37&p_well_suffix=+,United Kingdom,0.088861,Abandoned,b,KPA,21,0,1988-10-13,Vertical,37,58.208194,138.684,Exploration,24.384,1988-09-13,KB,,Initial,0,3462.2232,Offshore,
15,,15/21a-E2,1996-01-16,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=E&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,0.179306,Completed,a,,21,,1996-01-16,Vertical,2,58.248611,140.208,Development,26.2128,1995-11-29,KB,E,Initial,,,Offshore,EB
15,,15/21a-E2Z,1996-03-19,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=E&p_drilling_seq_no=2&p_well_suffix=Z,United Kingdom,0.179306,Completed,a,,21,,1996-03-19,Vertical,2,58.248611,140.208,Development,26.2128,1996-01-16,KB,E,Sidetrack,,,Offshore,EB
15,11286,15/21a-E3,1996-08-23,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=E&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,0.179226,Suspended,a,SP4,21,,1996-08-16,Deviated,3,58.248377,140.208,Development,26.2128,1996-07-26,KB,E,Initial,,3508.8576,Offshore,ED
15,,15/21a-E1,1995-05-12,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=E&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,0.179311,Abandoned,a,,21,,1995-05-12,Vertical,1,58.248586,140.208,Development,26.2128,1995-04-04,KB,E,Initial,,,Offshore,EA
15,13356,15/21a-E1Y,1995-09-30,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=E&p_drilling_seq_no=1&p_well_suffix=Y,United Kingdom,0.179307,Completed,a,,21,,1995-09-30,Vertical,1,58.248579,140.208,Development,26.2128,1995-08-14,KB,E,Sidetrack,,4538.7768,Offshore,EA
15,,15/21a-E1Z,1995-08-13,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=E&p_drilling_seq_no=1&p_well_suffix=Z,United Kingdom,0.179311,Abandoned,a,,21,,1995-08-13,Vertical,1,58.248586,140.208,Development,26.2128,1995-07-07,KB,E,Sidetrack,,,Offshore,EA
15,0,15/21a-A7,1994-02-26,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=7&p_well_suffix=+,United Kingdom,0.17175,Suspended,a,B,21,0,1994-02-07,Vertical,7,58.285,140.208,Development,26.2128,1993-12-11,KB,A,Initial,0,4671.3648,Offshore,AB
15,14286,15/21a-A8,1995-03-07,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=8&p_well_suffix=+,United Kingdom,0.171844,Completed,a,C,21,0,1995-03-07,Vertical,8,58.284872,140.208,Development,26.2128,1995-01-04,KB,A,Initial,,4492.752,Offshore,AC
15,14009,15/21a-A9,1995-11-08,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=9&p_well_suffix=+,United Kingdom,0.171631,Completed,a,,21,,1995-11-08,Vertical,9,58.284889,140.208,Development,26.2128,1995-09-30,KB,A,Initial,,4371.1368,Offshore,AJ
15,0,15/21a-A5,1993-10-18,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=5&p_well_suffix=+,United Kingdom,0.171333,Completed,a,AA,21,0,1993-09-27,Vertical,5,58.284778,140.208,Development,25.908,1993-08-16,KB,A,Initial,0,4280.916,Offshore,AA
15,0,15/21a-A6,1993-12-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=6&p_well_suffix=+,United Kingdom,0.171389,Completed,a,AK,21,0,1993-11-22,Vertical,6,58.28475,140.208,Development,26.2128,1993-10-19,KB,A,Initial,0,4410.1512,Offshore,AK
15,0,15/21a-A2,1992-04-14,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=2&p_well_suffix=+,United Kingdom,0.171333,Completed,a,G,21,0,1991-07-02,Vertical,2,58.284778,140.208,Development,26.8224,1991-05-23,KB,A,Initial,0,4284.5736,Offshore,AG
15,0,15/21a-A3,1994-07-06,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=3&p_well_suffix=+,United Kingdom,0.171694,Completed,a,H,21,0,1992-09-04,Vertical,3,58.284278,141.732,Development,26.2128,1992-08-09,KB,A,Initial,0,4417.7712,Offshore,AH
15,12674,15/21a-A4,1993-01-06,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=4&p_well_suffix=+,United Kingdom,0.172103,Suspended,a,I,21,0,1992-12-22,Vertical,4,58.284421,140.208,Development,26.2128,1992-11-24,KB,A,Initial,0,4244.0352,Offshore,AF
15,,15/21a- 59,,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=59&p_well_suffix=+,United Kingdom,0.088896,,a,WP1,21,,,Deviated,59,58.18617,138.3792,Development,25.908,2003-05-27,RT,,Initial,,,Offshore,IH
15,15090,15/21a-A1,1991-05-06,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=1&p_well_suffix=+,United Kingdom,0.155769,Suspended,a,L,21,0,1991-04-26,Vertical,1,58.282272,140.5128,Development,26.2128,1991-02-24,KB,A,Initial,0,4822.5456,Offshore,AL
15,14142,15/21a-A1Z,1991-11-06,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=A&p_drilling_seq_no=1&p_well_suffix=Z,United Kingdom,0.171347,Suspended,a,L,21,0,1991-11-06,Vertical,1,58.284803,139.2936,Development,26.8224,1991-08-26,KB,A,Sidetrack,0,4437.888,Offshore,AL
15,12949,15/21a- 55,1995-07-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=55&p_well_suffix=+,United Kingdom,0.121194,Suspended,a,GD,21,,1995-05-30,Vertical,55,58.250278,141.4272,Exploration,25.2984,1995-05-14,KB,,Initial,,3977.9448,Offshore,
15,8069,15/21a- 57,2000-06-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=57&p_well_suffix=+,United Kingdom,0.08855,Completed,a,PT1,21,,2000-05-25,Vertical,57,58.186482,137.4648,Development,25.2984,2000-05-08,RT,,Initial,,2728.8744,Offshore,IJ
15,8250,15/21a- 58,2001-09-02,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=58&p_well_suffix=+,United Kingdom,0.134622,Completed,a,NW,21,,2001-08-15,Deviated,58,58.197756,139.9032,Development,22.86,2001-07-20,RT,,Initial,,3060.192,Offshore,
15,,15/21a- 52Y,1995-11-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=52&p_well_suffix=Y,United Kingdom,0.104861,Abandoned,a,SCC,21,,1995-11-24,Vertical,52,58.229389,140.208,Development,25.908,1995-10-31,KB,,Sidetrack,,3003.804,Offshore,
15,9380,15/21a- 52Z,1994-01-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=52&p_well_suffix=Z,United Kingdom,0.104861,Abandoned,a,SCB,21,0,1994-01-24,Vertical,52,58.229389,140.208,Appraisal,25.908,1994-01-04,KB,,Sidetrack,0,2968.752,Offshore,
15,,15/21a- 54,1995-02-06,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=54&p_well_suffix=+,United Kingdom,0.197356,Abandoned,a,RB,21,,1995-02-05,Vertical,54,58.187339,141.732,Exploration,24.384,1994-12-13,KB,,Initial,,3193.9992,Offshore,
15,0,15/21a- 51,1993-12-10,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=51&p_well_suffix=+,United Kingdom,0.115194,Completed,a,SCA,21,0,1993-11-29,Vertical,51,58.233972,140.208,Exploration,25.908,1993-10-31,KB,,Initial,0,3006.852,Offshore,
15,9046,15/21a- 52,1994-01-05,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=52&p_well_suffix=+,United Kingdom,0.104861,Abandoned,a,SCB,21,0,1994-01-04,Vertical,52,58.229389,140.208,Appraisal,25.908,1993-12-11,KB,,Initial,0,2942.844,Offshore,
15,13408,15/21a- 43,1991-06-15,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=43&p_well_suffix=+,United Kingdom,0.159889,Abandoned,a,KB,21,0,1991-06-06,Vertical,43,58.25375,139.2936,Appraisal,24.384,1991-04-12,KB,,Initial,0,4089.5016,Offshore,
15,11263,15/21a- 44,1991-08-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=44&p_well_suffix=+,United Kingdom,0.1905,Abandoned,a,SB,21,0,1991-07-31,Vertical,44,58.240889,140.8176,Exploration,24.384,1991-06-18,KB,,Initial,0,3456.7368,Offshore,
15,13904,15/21a- 46,1992-05-04,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=46&p_well_suffix=+,United Kingdom,0.141028,Abandoned,a,GC,21,0,1992-04-08,Vertical,46,58.247167,142.0368,Exploration,26.8224,1991-12-13,KB,,Initial,0,4785.0552,Offshore,
15,8470,15/21a- 40,1989-03-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=40&p_well_suffix=+,United Kingdom,0.135439,Suspended,a,OC,21,,1989-03-18,Deviated,40,58.197933,140.208,Appraisal,24.384,1989-02-25,KB,,Initial,0,3220.8216,Offshore,
15,8478,15/21a- 40Z,1990-02-08,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=40&p_well_suffix=Z,United Kingdom,0.135439,Completed,a,OC,21,,1989-09-14,Deviated,40,58.197933,140.208,Development,24.384,1989-09-03,KB,,Sidetrack,0,3230.88,Offshore,
15,9557,15/21a- 42,1990-07-05,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=42&p_well_suffix=+,United Kingdom,0.134922,Suspended,a,IA,21,,1990-06-28,Deviated,42,58.197844,140.208,Exploration,24.384,1990-05-26,KB,,Initial,0,3233.0136,Offshore,
15,12810,15/21a- 38Z,1989-02-12,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=38&p_well_suffix=Z,United Kingdom,0.088361,Abandoned,a,GA,21,0,1989-01-23,Vertical,38,58.260333,139.2936,Exploration,24.384,1988-12-18,KB,,Sidetrack,0,4120.896,Offshore,
15,14272,15/21a- 39,1989-02-20,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=39&p_well_suffix=+,United Kingdom,0.180861,Abandoned,a,AG,21,0,1989-02-20,Vertical,39,58.298444,141.732,Appraisal,27.432,1988-12-13,KB,,Initial,0,4369.6128,Offshore,
15,13589,15/21a- 39Z,1989-03-28,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=39&p_well_suffix=Z,United Kingdom,0.180872,Abandoned,a,AG,21,,1989-03-28,Vertical,39,58.298439,141.732,Exploration,27.432,1989-02-22,KB,,Sidetrack,,4160.52,Offshore,
15,14321,15/21a- 35,1988-11-07,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=35&p_well_suffix=+,United Kingdom,0.161472,Abandoned,a,AE,21,0,1988-10-06,Vertical,35,58.287833,140.208,Appraisal,25.2984,1988-08-21,KB,,Initial,0,4395.8256,Offshore,
15,13344,15/21a- 36,1988-12-10,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=36&p_well_suffix=+,United Kingdom,0.185658,Suspended,a,AF,21,0,1988-11-01,Vertical,36,58.292492,141.4272,Appraisal,27.7368,1988-09-10,KB,,Initial,0,4097.4264,Offshore,
15,12801,15/21a- 38,1988-12-18,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=38&p_well_suffix=+,United Kingdom,0.088361,Abandoned,a,GA,21,0,1988-12-16,Vertical,38,58.260333,139.2936,Exploration,24.384,1988-10-23,KB,,Initial,0,4202.8872,Offshore,
15,8702,15/21a- 33,1988-08-04,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=33&p_well_suffix=+,United Kingdom,0.089251,Completed,a,IF,21,,1988-05-24,Vertical,33,58.18649,138.3792,Development,27.7368,1988-04-13,KB,,Initial,0,2912.9736,Offshore,
15,13300,15/21a- 34,1988-09-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=34&p_well_suffix=+,United Kingdom,0.185056,Abandoned,a,AD,21,0,1988-07-31,Vertical,34,58.261444,142.0368,Appraisal,27.7368,1988-06-03,KB,,Initial,0,4067.2512,Offshore,
15,8710,15/21a- 29,1990-01-02,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=29&p_well_suffix=+,United Kingdom,0.088769,Completed,a,II,21,,1989-09-09,Deviated,29,58.186392,137.7696,Development,27.432,1989-08-13,KB,,Initial,0,2841.3456,Offshore,
15,8671,15/21a- 30,1990-04-30,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=30&p_well_suffix=+,United Kingdom,0.089361,Completed,a,IG,21,,1990-04-15,Deviated,30,58.186389,137.16,Development,24.384,1988-04-07,KB,,Initial,0,2979.7248,Offshore,
15,8252,15/21a- 31,1989-08-01,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=31&p_well_suffix=+,United Kingdom,0.135646,Completed,a,RE,21,,1988-05-02,Deviated,31,58.197667,139.2936,Development,24.384,1988-04-08,KB,,Initial,0,2773.68,Offshore,
15,8369,15/21a- 32,1989-10-28,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=32&p_well_suffix=+,United Kingdom,0.089272,Completed,a,IE,21,,1989-10-07,Vertical,32,58.186564,139.9032,Development,24.384,1989-09-23,KB,,Initial,0,2645.9688,Offshore,
15,8899,15/21a- 26,1988-08-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=26&p_well_suffix=+,United Kingdom,0.135897,Completed,a,RI,21,,1988-04-04,Vertical,26,58.197042,139.5984,Development,24.0792,1988-02-27,KB,,Initial,0,3209.544,Offshore,
15,8066,15/21a- 27,1989-11-10,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=27&p_well_suffix=+,United Kingdom,0.088578,Completed,a,IB,21,,1989-08-09,Deviated,27,58.187003,137.7696,Development,27.432,1989-07-24,KB,,Initial,0,2688.336,Offshore,
15,8141,15/21a- 28,1992-10-10,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=28&p_well_suffix=+,United Kingdom,0.088408,Completed,a,IK,21,,1992-09-21,Deviated,28,58.186842,138.3792,Development,25.908,1992-09-06,KB,,Initial,0,2627.0712,Offshore,
15,1479,15/21a- 23,1988-01-29,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=23&p_well_suffix=+,United Kingdom,0.135639,Suspended,a,RJ,21,,1988-01-25,Vertical,23,58.197,140.208,Development,24.0792,1988-01-22,KB,,Initial,0,474.8784,Offshore,
15,8320,15/21a- 24,1989-08-24,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=24&p_well_suffix=+,United Kingdom,0.102108,Completed,a,RL,21,,1989-04-08,Deviated,24,58.19725,140.208,Development,24.384,1989-01-24,KB,,Initial,0,2671.572,Offshore,
15,8235,15/21a- 25,1988-07-01,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=25&p_well_suffix=+,United Kingdom,0.135153,Completed,a,RM,21,,1988-02-19,Deviated,25,58.197575,140.5128,Development,24.0792,1988-01-29,KB,,Initial,0,2712.72,Offshore,
15,13343,15/21a- 20,1988-01-26,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=20&p_well_suffix=+,United Kingdom,0.124639,Suspended,a,AC,21,0,1987-12-16,Vertical,20,58.282361,141.1224,Appraisal,27.432,1987-10-23,KB,,Initial,0,4094.988,Offshore,
15,8232,15/21a- 22,1990-05-25,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=22&p_well_suffix=+,United Kingdom,0.135925,Completed,a,RF,21,,1988-01-20,Deviated,22,58.197375,140.8176,Development,27.432,1988-01-17,KB,,Initial,0,2747.772,Offshore,
15,8731,15/21a- 17,1990-03-16,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=17&p_well_suffix=+,United Kingdom,0.135089,Completed,a,RN,21,,1987-08-16,Vertical,17,58.197717,139.9032,Development,24.384,1987-08-11,KB,,Initial,0,3317.748,Offshore,
15,9035,15/21a- 18,1989-06-01,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=18&p_well_suffix=+,United Kingdom,0.135511,Completed,a,AN,21,,1987-09-16,Deviated,18,58.197124,140.8176,Development,24.0792,1987-08-17,KB,,Initial,0,3169.92,Offshore,
15,8078,15/21a- 19,1988-07-20,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=19&p_well_suffix=+,United Kingdom,0.088853,Completed,a,ID,21,,1987-11-07,Vertical,19,58.187021,138.0744,Development,24.0792,1987-10-13,KB,,Initial,0,2564.892,Offshore,
15,0,15/21a- 14,1984-08-14,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=14&p_well_suffix=+,United Kingdom,0.159011,Abandoned,a,S,21,0,1984-08-11,Vertical,14,58.188167,141.732,Appraisal,30.48,1984-07-23,KB,,Initial,0,2663.952,Offshore,
15,11994,15/21a- 15,1987-07-02,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=15&p_well_suffix=+,United Kingdom,0.195889,Abandoned,a,AA,21,0,1987-06-01,Vertical,15,58.2695,141.1224,Appraisal,24.0792,1987-04-16,KB,,Initial,0,3679.8504,Offshore,
15,8331,15/21a- 16,1988-06-19,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=16&p_well_suffix=+,United Kingdom,0.136063,Completed,a,RH,21,,1987-07-27,Vertical,16,58.197109,140.8176,Development,24.0792,1987-07-04,KB,,Initial,0,2563.368,Offshore,
15,0,15/21a- 12A,1984-07-05,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=12&p_well_suffix=A,United Kingdom,0.141389,,a,Q,21,0,1984-06-25,Vertical,12,58.190889,143.256,Appraisal,30.48,1984-06-01,KB,,Re-Spud,0,2560.32,Offshore,
15,0,15/21a- 13,1984-07-22,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=13&p_well_suffix=+,United Kingdom,0.121827,Abandoned,a,R,21,0,1984-07-18,Vertical,13,58.18668,141.4272,Appraisal,30.48,1984-07-06,KB,,Initial,0,2694.432,Offshore,
15,0,15/21a- 10,1984-03-30,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=10&p_well_suffix=+,United Kingdom,0.076317,Abandoned,a,N,21,0,1984-03-12,Vertical,10,58.186661,138.0744,Appraisal,30.48,1984-02-24,KB,,Initial,0,2538.984,Offshore,
15,0,15/21a- 11,1984-05-23,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=11&p_well_suffix=+,United Kingdom,0.128808,Abandoned,a,P,21,0,1984-05-14,Vertical,11,58.197069,142.0368,Appraisal,30.48,1984-04-22,KB,,Initial,0,2584.704,Offshore,
15,0,15/21a- 12,1984-06-02,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=12&p_well_suffix=+,United Kingdom,0.141639,Abandoned,a,Q,21,0,1984-06-02,Vertical,12,58.190778,142.6464,Appraisal,30.48,1984-05-24,KB,,Initial,0,1751.6856,Offshore,
15,0,15/21a- 7,1983-11-09,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=7&p_well_suffix=+,United Kingdom,0.139533,Abandoned,a,G,21,0,1983-10-11,Vertical,7,58.326347,143.5608,Exploration,30.48,1983-08-26,KB,,Initial,0,3771.9,Offshore,
15,8199,15/21a- 8,1983-12-30,https://www.og.decc.gov.uk/pls/wons/wdep0100.wellHeaderData?p_quadNo=15&p_blockNo=21&p_block_suffix=a&p_platform=+&p_drilling_seq_no=8&p_well_suffix=+,United Kingdom,0.080003,Suspended,a,K,21,0,1983-12-05,Vertical,8,58.191658,142.6464,Appraisal,30.48,1983-11-10,KB,,Initial,0,2499.6648,Offshore,
